year,finder,category,cves
2018,Omair working with Trend Micro's Zero Day Initiative,other,4
2018,akayn working with Trend Micro's Zero Day Initiative,other,4
2018,"Johnathan Norman, Windows & Devices Group - Operating System Security Team",other,4
2018,Adrian Ivascu,other,4
2018,Soroush Dalili of NCC Group,other,4
2018,"Richard Zhu (fluorescence), working with Trend Micro's Zero Day Initiative",other,4
2018,Abdulrahman Al-Qabandi,other,3
2018,Johnathan Norman - WDG OS Security Team,other,3
2018,exp-sky (Kai Song) of Tencent Security Xuanwu Lab,other,3
2018,Simon Zuckerbraun working with Trend Micro's Zero Day Initiative,other,3
2018,"Behzad Najjarpour Jabbari, Secunia Research at Flexera",other,3
2018,"Jun Kokatsu, Windows & Devices Group - Operating System Security Team",other,3
2018,Cameron Vincent,other,3
2018,"bear13oy of DBAPPSecurity Co., Ltd",other,3
2018,ZhangSen of Qihoo 360 Vulcan Team,other,3
2018,Lucas Leong ( @_wmliang_ ) of Trend Micro,other,3
2018,Masato Kinugawa of Cure53 ​,other,3
2018,Jonathan Downing ( @0xKondara ),other,3
2018,Microsoft PowerShell Team,other,3
2018,Ruibo Liu of Baidu XLab Tianya Team,other,3
2018,John Page (aka hyp3rlinx) - ApparitionSec working with Trend Micro's Zero Day Initiative,other,3
2018,hungtt28 of Viettel Cyber Security,other,2
2018,Cedric Cochin of McAfee’s Advanced Threat Research (ATR) Team,other,2
2018,Bruno Keith,other,2
2018,Eduardo Braun Prado working with Trend Micro's Zero Day Initiative,other,2
2018,dannywei of Tencent Security Xuanwu Lab,other,2
2018,Lin Wang of Beihang University working with Trend Micro's Zero Day Initiative,other,2
2018,RanchoIce and ChenNan of Tencent ZhanluLab working with Trend Micro's Zero Day Initiative,other,2
2018,ChenNan and RanchoIce of Tencent ZhanluLab working with Trend Micro's Zero Day Initiative,other,2
2018,"Enrique Nissim - Senior Security Consultant - IOActive, Inc",other,2
2018,ZiMi and JunGu of Alibaba Orion Security Lab,other,2
2018,Fritz Sands of Trend Micro's Zero Day Initiative,other,2
2018,Ivan Vagunin,other,2
2018,Laith AL-Satari,other,2
2018,WenQunWang of Tencent's Xuanwu LAB,other,2
2018,Johnathan Norman of Windows Devices Group – Operating System Security Team,other,2
2018,Gal De Leon of Palo Alto Networks,other,2
2018,Kévin Chalet,other,2
2018,Wayne Low of Fortinet’s FortiGuard Lab,other,2
2018,bo13oy of Qihoo 360 Vulcan Team ​,other,2
2018,Anonymous working with iDefense Labs,other,2
2018,Liu Long of Qihoo 360 Vulcan Team,other,2
2018,Nick Freeman,other,2
2018,Jonathan Birch of Microsoft Corporation,other,2
2018,"Joe Bialek, MSRC Vulnerabilities and Mitigations Team",other,2
2018,Georgios Baltas of MSRC Vulnerabilities & Mitigations Team,other,2
2018,willJ of Tencent PC Manager working with Trend Micro's Zero Day Initiative,other,2
2018,Eduardo Braun Prado working with iDefense Labs,other,2
2018,RanchoIce of Tencent ZhanluLab Chen Nan of Tencent ZhanluLab,other,2
2018,Marcin Wiazowski working with Trend Micro's Zero Day Initiative,other,2
2018,Lee Christensen ( @tifkin_ ) of SpecterOps,other,2
2018,Richard Shupak,other,2
2018,Cristian Pop of Azure IoT,other,2
2018,Jens Müller of Ruhr-University Bochum,other,2
2018,Steven Seeley (mr_me) of Source Incite,other,2
2018,Snyk Security Research Team,other,2
2018,Jonathan Jacobi ( @j0nathanj ) of MSRC-IL,other,2
2018,Tim Kent of TSS Cyber,other,2
2018,Liu Long of Qihoo 360Vulcan Team Shenrong Liu - Tencent ZhanluLab​,other,1
2018,Benjamin Kearns of Lateral Security,other,1
2018,"fanxiaocao and pjf of IceSword Lab, Qihoo 360",other,1
2018,Markku Rossi,other,1
2018,Haikuo Xie and Zheng Huang of Baidu Security Lab working with Trend Micro's Zero Day Initiative,other,1
2018,Roi Mallo of Reverse Engineering R&D,other,1
2018,Will Dormann CERT/CC,other,1
2018,Jakub Palaczynski ING Business Shared Services,other,1
2018,"Genwei Jiang of FireEye, Inc",other,1
2018,Yangkang ( @dnpushme ) &Wanglu of Qihoo360 CoreSecurity ( @360CoreSec ),other,1
2018,Thomas Dullien of Google Project Zero,other,1
2018,Steven Seeley ( mr_me ) of Source Incite working with Trend Micro's Zero Day Initiative,other,1
2018,Flavio Baldassi of Horizon Security,other,1
2018,Lucas Pinheiro - Windows & Devices Group - Operating System Security,other,1
2018,Graham McMynn of Microsoft,other,1
2018,Liraz keinan Or Yasso Amichai Shulman Tal Be'ery,other,1
2018,Elliot Cao of Trend Micro Security Research working with Trend Micro’s Zero Day Initiative (ZDI),other,1
2018,yangkang(@dnpushme) & Jinquan(@jq0904) & Wanglu of Qihoo360 CoreSecurity(@360CoreSec),other,1
2018,Anas Mahmood,other,1
2018,Zhong Zhaochen,other,1
2018,Rafay Baloch,other,1
2018,Gareth Heyes of PortSwigger,other,1
2018,Sudhakar Verma and Ashfaq Ansari - Project Srishti working with iDefense Labs,other,1
2018,RanchoIce of Tencent ZhanluLab working with Trend Micro's Zero Day Initiative,other,1
2018,"Communications Security Establishment, CSE",other,1
2018,Ryan Hanson of Atredis Partners,other,1
2018,"SandboxEscaper and Daniel Docherty, MWR Labs",other,1
2018,Andrew Lee at OKTA REX Team,other,1
2018,Pengsu Cheng of Trend Micro working with Trend Micro's Zero Day Initiative,other,1
2018,Tanghui Chen of Baidu X-Lab Tianya team,other,1
2018,Seonung Jang ( @Seonunghardt ) of Stealien,other,1
2018,Seonung Jang of Stealien,other,1
2018,Jinquan(@jq0904) of Qihoo360 CoreSecurity(@360CoreSec),other,1
2018,Yangkang(@dnpushme) of Qihoo360 CoreSecurity(@360CoreSec),other,1
2018,Omair from Krash Consulting,other,1
2018,CodeColorist from AntFinancial LightYear Security Lab,other,1
2018,"Peter Stöckli of Alphabot Security, Switzerland",other,1
2018,Kamlapati Choubey working with Trend Micro's Zero Day Initiative,other,1
2018,riusksk of VulWar Corp,other,1
2018,Pengsu Cheng of Trend Micro Security Research,other,1
2018,Nethanel Gelernter of Cyberpion,other,1
2018,Bryan De Houwer of the PwC Belgium Cyber&Privacy team,other,1
2018,Igor Soumenkov of Kaspersky Lab Boris Larin of Kaspersky Lab,other,1
2018,Wayne Low of Fortinet’s FortiGuard Labs,other,1
2018,MoonLiang of Tencent Security Xuanwu Lab,other,1
2018,JunGu and ZiMi of Alibaba Orion Security Lab.,other,1
2018,"Mitch Adair, Microsoft Windows Enterprise Security Team",other,1
2018,Yangkang( @dnpushme ) & Jinquan( @jq0904 ) of Qihoo360 CoreSecurity( @360CoreSec ),other,1
2018,Jaanus Kp Clarified Security working with Trend Micro's Zero Day Initiative,other,1
2018,Nathan Shomber of Microsoft,other,1
2018,Yu Haiwan and Wu HongJun from Nanyang Technological University working with Trend Micro's Zero Day Initiative,other,1
2018,Krystian Bigaj,other,1
2018,Mayank Kapoor of Lateral Security,other,1
2018,Cedric Van Bockhaven on behalf of KPN,other,1
2018,Clement Lecigne of Google’s Threat Analysis Group,other,1
2018,Nabeel Ahmed and Eric Schayes from Dimension Data working with Trend Micro's Zero Day Initiative,other,1
2018,Dmitri Kaslov of Telspace Systems and Simon Zuckerbraun working with Trend Micro's Zero Day Initiative,other,1
2018,A3F2160DCA1BDE70DA1D99ED267D5DC1EC336192 working with Trend Micro's Zero Day Initiative,other,1
2018,Jeonghoon Shin@ Theori,other,1
2018,John Heasman of DocuSign ​,other,1
2018,Dmitri Kaslov of Telspace Systems,other,1
2018,@j00sean (Thanks to Domato: https://github.com/google/domato) working with Trend Micro's Zero Day Initiative,other,1
2018,Wenxuan Zheng of Tencent PC Manager,other,1
2018,Sabri Haddouche (@pwnsdx) of Wire Swiss GmbH,other,1
2018,Seonung Jang( @seonunghardt ),other,1
2018,Liang Yin of Tencent PC Manager,other,1
2018,Zhiyuan Zheng,other,1
2018,"Yang Kang, Ding Maoyin and Song Shenlei, and Jinquan of Qihoo 360 Core Security ( @360CoreSec )",other,1
2018,Luka Treiber of 0patch Team - ACROS Security,other,1
2018,zhouat of Qihoo 360 Vulcan Team,other,1
2018,Netanel Ben Simon and Omer Gull of Check Point Software Technologies,other,1
2018,Steven Hunter of MSRC Vulnerabilities & Mitigations,other,1
2018,Joshua Graham with TSS,other,1
2018,Saar Amar,other,1
2018,Tavis Ormandy of Google Project Zero,other,1
2018,010 working with Trend Micro's Zero Day Initiative,other,1
2018,Tao Yan (@Ga1ois) of Palo Alto Networks,other,1
2018,Ke Liu of Tencent's Xuanwu LAB working with Trend Micro's Zero Day Initiative,other,1
2018,Debasish Mandal of McAfee,other,1
2018,Omair working with T Trend Micro's Zero Day Initiative,other,1
2018,Huang Yi of Qihoo 360 Core Security,other,1
2018,Lasse Trolle Borup of Langkjaer Cyber Defence,other,1
2018,Brandon Falk ( @gamozolabs ) of the Enterprise Team,other,1
2018,David Baptiste of ESIEA - CVO Lab,other,1
2018,Omair working with KrashConsulting,other,1
2018,Akayn working with Trend Micro's Zero Day Initiative,other,1
2018,Simon Zuckerbraun with Trend Micro's Zero Day Initiative,other,1
2018,Kai Kang (@4B5F5F4B),other,1
2018,hungtt28 of Viettel Cyber Security working with Trend Micro's Zero Day Initiative,other,1
2018,Yu Zhou of Ant-financial Light-Year Security Lab,other,1
2018,Pavel Avgustinov and Nick Rolfe of Semmle and LGTM.com,other,1
2018,Alexandru Pitis of Microsoft Corporation,other,1
2018,Jonathan Burns of Ionic Security ​ Colin McRae of Ionic Security ​ Ryan Speers of Ionic Security ​,other,1
2018,"Ryan Cumbee (Casaba Security, LLC) & Cory Carson (Casaba Security, LLC) under contract for Microsoft at the time.",other,1
2018,Debasish Mandal of the McAfee Labs HIPS R&D,other,1
2018,Martin Knafve,other,1
2018,Steven Thompson,other,1
2018,Roberto Rodriguez ( @Cyb3rWard0g ) of SpecterOps,other,1
2018,Jens Müller ( @jensvoid ),other,1
2018,Tobias Glemser of secuvera GmbH,other,1
2018,Simon Winter of Aalen University,other,1
2018,Axel Souchet ( @0vercl0k ) of MSRC Vulnerabilities and Mitigations Team,other,1
2018,Ping Fan (Zetta) Ke of Valkyrie-X Security Research Group (VXRL),other,1
2018,Ron Marcovich Yuval Ron Amichai Shulman Tal Be'ery,other,1
2018,Marcin 'Icewall' Noga of Cisco Talos,other,1
2018,"Jean-Yves Avenard, Mozilla",other,1
2018,Microsoft Hyper-V Development Team,other,1
2018,Pengsu Cheng of Trend Micro Security Research working with Trend Micro's Zero Day Initiative,other,1
2018,Ziyahan Albeniz of Netsparker,other,1
2018,Mateusz Garncarek of ING Tech Poland ​ Piotr Madej of ING Tech Poland ​,other,1
2018,"René Freingruber (@ReneFreingruber), SEC Consult (@sec_consult)",other,1
2018,Yunhai Zhang of NSFOCUS ​,other,1
2018,Eric Lawrence,other,1
2018,Shawn Denbow of Windows Security Team,other,1
2018,ZhangSen of Qihoo 360 Vulcan Team ​,other,1
2018,Jake Archibald - Google - https://jakearchibald.com,other,1
2018,Chakra working with Trend Micro's Zero Day Initiative,other,1
2018,Dmitri Kaslov of Telspace Systems working with Trend Micro's Zero Day Initiative,other,1
2018,Andrei Gorlov,other,1
2018,HongZhenhao,other,1
2018,Li Qi( @leeqwind ) of Qihoo 360,other,1
2018,Daniel Docherty of MWR Labs and SandboxEscaper,other,1
2018,"Jordan Rabet, Microsoft Offensive Security Research Team",other,1
2018,"Eyal Karni, Yaron Zinar, Roman Blachman @ Preempt, Research Labs",other,1
2018,Root Object,other,1
2018,Matt Nelson ( @enigma0x3 ) of SpecterOps and James Forshaw of Google Project Zero,other,1
2018,SkyLined working with Trend Micro's Zero Day Initiative,other,1
2018,Zhang Yunhai of NSFOCUS,other,1
2018,@llt4l,other,1
2018,Ulf Frisk - @UlfFrisk,other,1
2018,Mikhail Shcherbakov,other,1
2018,Ben Adams of Illyriad Games ​,other,1
2018,Nabeel Ahmed working with Trend Micro's Zero Day Initiative,other,1
2018,Cody Sixteen,other,1
2018,Tom Hoke of Microsoft Corporation,other,1
2018,"Shawn Denbow, Windows & Devices Group - Operating System Security Team",other,1
2018,"Matthew G. McGovern, Windows Security Team",other,1
2018,Rajeev Vokkarne of Azure IoT,other,1
2018,John Spaith of Azure IoT,other,1
2018,Tim Taylor of Azure IoT,other,1
2018,nyaacate of Viettel Cyber Security working with Trend Micro's Zero Day Initiative,other,1
2018,"Rohit Mothe of Project Minus Storm Team, Intel Corp.",other,1
2018,Andrei Vlad Lutas of Bitdefender,other,1
2018,Aaron Margosis of Microsoft,other,1
2018,Alex Bass of Microsoft,other,1
2018,Kushal Arvind Shah of Fortinet's FortiGuard Labs,other,1
2018,Qixun Zhao of Qihoo 360 Vulcan Team,other,1
2018,Zhenhuan Li (@zenhumany) of Tencent Zhanlu Lab,other,1
2018,"Nick Peterson, Everdox Tech LLC Andy Lutomirski Axel Souchet ( @0vercl0k ) of MSRC Vulnerabilities and Mitigations Team",other,1
